Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Bitter Gold,40 IBU,Rolling Rock,6685.000000,Dark Lager
6.8%,Paulaner,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale
Kirin,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,434e1596-f627-4f4f-926c-5993fea25d58,Sorachi Ace,1318 - London Ale III
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6685.000000,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,2042 - Danish Lager,6.1°Blg,Rolling Rock
Paulaner,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Tahoma,100 IBU,5925.000000,Carapils,1056 - American Ale
2.9%,15.3°Blg,Kirin,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Sorachi Ace,19 IBU,4551.000000,Special roast
6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,6.1°Blg,Bitter Gold,Caramel
6.8°Blg,Paulaner,Tahoma,100 IBU,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,1056 - American Ale,Alpha King Pale Ale,5925.000000
15.3°Blg,Kirin,Sorachi Ace,4551.000000,Special roast,1318 - London Ale III,2.9%,19 IBU,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
Bitter Gold,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,Kirin Inchiban,8.5%
Tahoma,100 IBU,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Paulaner,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,6.8°Blg
15.3°Blg,Kirin,4551.000000,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager
6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager,Bitter Gold,40 IBU,Rolling Rock,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,1056 - American Ale
Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,Kirin,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Light Lager
Caramel,Kirin Inchiban,Rolling Rock,Bitter Gold,40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,6685.000000
6.8°Blg,Tahoma,5925.000000,Carapils,Belgian Strong Ale,6.8%,Paulaner,100 IBU,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Sorachi Ace,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,15.3°Blg,Kirin,4551.000000
8.5%,Rolling Rock,Bitter Gold,40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,6685.000000,Caramel,Kirin Inchiban,2042 - Danish Lager
Carapils,Belgian Strong Ale,1056 - American Ale,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner
Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,Kirin,4551.000000,Sorachi Ace,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg
2042 - Danish Lager,8.5%,Rolling Rock,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,Dark Lager,6.1°Blg,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8°Blg,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8%,Paulaner,Tahoma,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Kirin,Sorachi Ace,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58
Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,40 IBU,Kirin Inchiban,Dark Lager
5925.000000,Carapils,Belgian Strong Ale,6.8°Blg,Tahoma,100 IBU,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Paulaner
Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,Kirin,19 IBU,Special roast,15.3°Blg,Sorachi Ace,4551.000000
6.1°Blg,Bitter Gold,Kirin Inchiban,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,6685.000000
Carapils,Belgian Strong Ale,6.8%,5925.000000,Tahoma,100 IBU,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner
4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,Sorachi Ace,19 IBU,Special roast,1318 - London Ale III,2.9%,Kirin
Rolling Rock,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Kirin Inchiban,Dark Lager,8.5%,6.1°Blg,Bitter Gold,40 IBU,Caramel
Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Tahoma,100 IBU,5925.000000,Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner
2.9%,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Light Lager
Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,Bitter Gold,40 IBU,6685.000000,Kirin Inchiban,8.5%,Rolling Rock
6.8%,100 IBU,5925.000000,Carapils,Belgian Strong Ale,6.8°Blg,Paulaner,Tahoma,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
15.3°Blg,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,1318 - London Ale III,Special roast,19 IBU
Rolling Rock,40 IBU,6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg
Tahoma,100 IBU,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Carapils,Belgian Strong Ale,1056 - American Ale
Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,4551.000000,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,1318 - London Ale III
40 IBU,6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,Rolling Rock,Bitter Gold,Dark Lager,8.5%,6.1°Blg
6.8%,6.8°Blg,Paulaner,100 IBU,Carapils,1056 - American Ale,Tahoma,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Special roast,15.3°Blg,Kirin,Sorachi Ace,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,2.9%,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58
6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,40 IBU,Bitter Gold,Caramel,Kirin Inchiban,6.1°Blg,Rolling Rock
Carapils,1056 - American Ale,6.8%,5925.000000,Tahoma,100 IBU,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,Paulaner
2.9%,Kirin,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,Sorachi Ace,19 IBU,4551.000000,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
Kirin Inchiban,6.1°Blg,Rolling Rock,40 IBU,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Bitter Gold,6685.000000,Dark Lager
6.8%,6.8°Blg,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,Tahoma,1056 - American Ale
Kirin,Special roast,Westmalle Trappist Tripel,1318 - London Ale III,2.9%,15.3°Blg,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Sorachi Ace,19 IBU
2042 - Danish Lager,8.5%,6.1°Blg,40 IBU,Caramel,Dark Lager,Rolling Rock,Bitter Gold,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8%,Paulaner,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Tahoma,100 IBU,Carapils
2.9%,15.3°Blg,Sorachi Ace,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Kirin,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager
Bitter Gold,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,40 IBU,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%
Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,Paulaner,100 IBU,Carapils,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
15.3°Blg,Sorachi Ace,4551.000000,Light Lager,1318 - London Ale III,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,19 IBU,Special roast,Westmalle Trappist Tripel
Bitter Gold,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,6.1°Blg,40 IBU,Caramel,Kirin Inchiban,2042 - Danish Lager,8.5%
1056 - American Ale,6.8°Blg,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,Paulaner
Kirin,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,2.9%,15.3°Blg,Sorachi Ace,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Bitter Gold,6685.000000,Caramel,Kirin Inchiban
100 IBU,5925.000000,Carapils,6.8°Blg,Paulaner,Tahoma,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Alpha King Pale Ale,Belgian Strong Ale
1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,4551.000000,Special roast
Rolling Rock,40 IBU,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg,Bitter Gold,6685.000000,Caramel,Kirin Inchiban,8.5%
Belgian Strong Ale,1056 - American Ale,6.8%,6.8°Blg,100 IBU,Carapils,Alpha King Pale Ale,Paulaner,Tahoma,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,15.3°Blg,Kirin,Sorachi Ace,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%
6.1°Blg,Bitter Gold,40 IBU,Kirin Inchiban,8.5%,Rolling Rock,6685.000000,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,Paulaner,100 IBU,5925.000000,Alpha King Pale Ale,6.8°Blg,Tahoma
2.9%,Kirin,19 IBU,4551.000000,Light Lager,15.3°Blg,Sorachi Ace,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
2042 - Danish Lager,Bitter Gold,40 IBU,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,6.1°Blg,Rolling Rock,Caramel,Dark Lager
6.8%,Tahoma,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,5925.000000,Carapils,Alpha King Pale Ale,Belgian Strong Ale
4551.000000,Westmalle Trappist Tripel,Light Lager,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Sorachi Ace40 IBUK,Caramel,Dark Lager1056 - American Ale-ae07-378d79f5b732,2042 - Danish Lager,Bitter Gold,6.1°Blg,Rolling Rock,6685.000000,Kirin Inchiban,8.5%
d-fee2-4b2d-9a91-81,6.8%,6.8°Blg,Paulaner,100 IBU,Carapils,Belgian Strong Ale,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Rolling Rock,40 IBU,6685.000000,Caramel,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg
Kirin,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,19 IBU,4551.000000,Special roast
Tahoma,100 IBU,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner,5925.000000,Belgian Strong Ale
15.3°Blg,Kirin,19 IBU,4551.000000,Westmalle Trappist Tripel,2.9%,Special roast,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,Sorachi Ace
Bitter Gold,Caramel,Dark Lager,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,40 IBU,6685.000000
Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,5925.000000,Carapils,Alpha King Pale Ale,6.8°Blg,Paulaner,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,Kirin,19 IBU,4551.000000,15.3°Blg,Sorachi Ace,Special roast,434e1596-f627-4f4f-926c-5993fea25d58
Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock,Bitter Gold,40 IBU,Caramel,Kirin Inchiban,2042 - Danish Lager,8.5%,6.1°Blg,6685.000000
Carapils,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,Tahoma,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner
15.3°Blg,Sorachi Ace,19 IBU,Light Lager,1318 - London Ale III,2.9%,Kirin,4551.000000,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,6685.000000,Caramel,Kirin Inchiban,Dark Lager,8.5%,Bitter Gold,40 IBU,2042 - Danish Lager
Belgian Strong Ale,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,6.8%,1056 - American Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
15.3°Blg,Sorachi Ace,19 IBU,Special roast,1318 - London Ale III,2.9%,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Kirin
Bitter Gold,40 IBU,6685.000000,Caramel,Dark Lager,8.5%,6.1°Blg,Rolling Rock,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Paulaner,Tahoma,100 IBU,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Carapils,1056 - American Ale
Special roast,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Kirin,Sorachi Ace
6.1°Blg,Caramel,Kirin Inchiban,Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU,6685.000000,3c701fa7-00e4-4240-ae07-378d79f5b732,Rolling Rock
Paulaner,5925.000000,Carapils,Alpha King Pale Ale,1056 - American Ale,6.8%,6.8°Blg,Tahoma,100 IBU,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
1318 - London Ale III,15.3°Blg,Kirin,19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,Sorachi Ace,Special roast,Westmalle Trappist Tripel
3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Caramel,Dark Lager,8.5%,Bitter Gold,Kirin Inchiban,2042 - Danish Lager
1056 - American Ale,6.8%,6.8°Blg,Tahoma,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Paulaner,100 IBU,Belgian Strong Ale
15.3°Blg,Sorachi Ace,19 IBU,4551.000000,Light Lager,1318 - London Ale III,2.9%,Kirin,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,40 IBU,Caramel,6.1°Blg,Bitter Gold
Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg,5925.000000,Tahoma,100 IBU,Carapils,1056 - American Ale,6.8%,Paulaner
434e1596-f627-4f4f-926c-5993fea25d58,15.3°Blg,19 IBU,Special roast,Westmalle Trappist Tripel,Light Lager,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,4551.000000
Bitter Gold,6685.000000,Dark Lager,Rolling Rock,6.1°Blg,40 IBU,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%
Tahoma,100 IBU,5925.000000,6.8°Blg,Paulaner,Carapils,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%
Light Lager,15.3°Blg,Kirin,Sorachi Ace,4551.000000,Westmalle Trappist Tripel,2.9%,19 IBU,Special roast,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Dark Lager,2042 - Danish Lager,8.5%,Bitter Gold,6685.000000,Caramel,Kirin Inchiban,6.1°Blg,Rolling Rock,40 IBU,3c701fa7-00e4-4240-ae07-378d79f5b732
6.8%,Tahoma,Carapils,Alpha King Pale Ale,Belgian Strong Ale,6.8°Blg,Paulaner,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Kirin,Sorachi Ace,19 IBU,4551.000000,Special roast,Westmalle Trappist Tripel,1318 - London Ale III,2.9%,15.3°Blg,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
6.1°Blg,Caramel,Dark Lager,40 IBU,6685.000000,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Rolling Rock,Bitter Gold
6.8%,Alpha King Pale Ale,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
2.9%,15.3°Blg,Sorachi Ace,Special roast,1318 - London Ale III,Kirin,19 IBU,4551.000000,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58
Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,40 IBU,6685.000000,Caramel,6.1°Blg,Rolling Rock,Bitter Gold,Dark Lager
6.8%,Tahoma,Carapils,Alpha King Pale Ale,6.8°Blg,Paulaner,100 IBU,5925.000000,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale
Special roast,Light Lager,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,19 IBU,Kirin,4551.000000,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58
6685.000000,Caramel,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,Bitter Gold,40 IBU,8.5%,Dark Lager,2042 - Danish Lager
Paulaner,100 IBU,Carapils,Belgian Strong Ale,1056 - American Ale,6.8%,Tahoma,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8°Blg
4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,Sorachi Ace,15.3°Blg,Kirin,19 IBU,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%
6685.000000,Kirin Inchiban,Dark Lager,2042 - Danish Lager,6.1°Blg,40 IBU,Bitter Gold,Caramel,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock
1056 - American Ale,6.8%,6.8°Blg,Paulaner,Tahoma,Alpha King Pale Ale,100 IBU,5925.000000,Carapils,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
2.9%,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,1318 - London Ale III,15.3°Blg,Kirin,Sorachi Ace,19 IBU,Special roast
Bitter Gold,40 IBU,Dark Lager,Kirin Inchiban,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,6.1°Blg,Rolling Rock,6685.000000,Caramel
6.8°Blg,100 IBU,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,Belgian Strong Ale,1056 - American Ale,6.8%,Paulaner,Tahoma,5925.000000,Carapils,Alpha King Pale Ale
Kirin,19 IBU,Special roast,Westmalle Trappist Tripel,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,4551.000000,Light Lager
6.1°Blg,6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Rolling Rock,Bitter Gold,40 IBU,Caramel,2042 - Danish Lager
100 IBU,Carapils,Belgian Strong Ale,6.8%,6.8°Blg,Paulaner,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,Tahoma,5925.000000,Alpha King Pale Ale
Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel,Kirin,15.3°Blg,19 IBU,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%
Caramel,Kirin Inchiban,2042 - Danish Lager,6.1°Blg,Rolling Rock,40 IBU,6685.000000,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%,Bitter Gold
Paulaner,5925.000000,Carapils,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Tahoma,100 IBU,Belgian Strong Ale
Sorachi Ace,19 IBU,4551.000000,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,2.9%,15.3°Blg,Kirin,Special roast,Westmalle Trappist Tripel,Light Lager
6.1°Blg,Rolling Rock,Caramel,6685.000000,Kirin Inchiban,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,8.5%,Bitter Gold,40 IBU
Carapils,6.8%,Paulaner,100 IBU,5925.000000,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Tahoma,Alpha King Pale Ale,Belgian Strong Ale
19 IBU,1318 - London Ale III,2.9%,15.3°Blg,Sorachi Ace,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Kirin,4551.000000,Special roast
8.5%,40 IBU,Dark Lager,2042 - Danish Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,6.1°Blg,Rolling Rock,Bitter Gold,6685.000000,Caramel,Kirin Inchiban
6.8%,Tahoma,100 IBU,Carapils,Belgian Strong Ale,1056 - American Ale,6.8°Blg,Paulaner,5925.000000,Alpha King Pale Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf
2.9%,Sorachi Ace,4551.000000,Special roast,Westmalle Trappist Tripel,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III,15.3°Blg,Kirin,19 IBU
Rolling Rock,Bitter Gold,6685.000000,Kirin Inchiban,2042 - Danish Lager,8.5%,6.1°Blg,40 IBU,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732
5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8°Blg,Paulaner,Tahoma,6.8%,100 IBU,Carapils
15.3°Blg,19 IBU,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,Westmalle Trappist Tripel,1318 - London Ale III,2.9%,Kirin,Sorachi Ace,4551.000000,Special roast
8.5%,6.1°Blg,Bitter Gold,6685.000000,Kirin Inchiban,Rolling Rock,40 IBU,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager
Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,6.8%,6.8°Blg,Paulaner,Tahoma,100 IBU,5925.000000,Carapils,Alpha King Pale Ale,1056 - American Ale
19 IBU,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,2.9%,15.3°Blg,Kirin,Sorachi Ace,Special roast,Westmalle Trappist Tripel,1318 - London Ale III
Rolling Rock,40 IBU,6685.000000,Kirin Inchiban,2042 - Danish Lager,6.1°Blg,Bitter Gold,Caramel,Dark Lager,3c701fa7-00e4-4240-ae07-378d79f5b732,8.5%
Tahoma,100 IBU,Carapils,5925.000000,Alpha King Pale Ale,Belgian Strong Ale,d5cc21fd-fee2-4b2d-9a91-8128399a3fcf,1056 - American Ale,6.8%,6.8°Blg,Paulaner
2.9%,Kirin,Sorachi Ace,19 IBU,Special roast,Westmalle Trappist Tripel,15.3°Blg,4551.000000,Light Lager,434e1596-f627-4f4f-926c-5993fea25d58,1318 - London Ale III
Rolling Rock,Bitter Gold,40 IBU,6685.000000,Caramel,Kirin Inchiban,Dark Lager,8.5%,3c701fa7-00e4-4240-ae07-378d79f5b732,2042 - Danish Lager,6.1°Blg
